record_id,user_id,transaction_date,age,city,region,product_category,sale_amount,price,store_id,subscription,status,email,username,raw_timestamp,revenue
336,USR1058,2023-11-18,54,Pune,North,Beauty,3671.15,2873.06,STORE_019,Basic,Inactive,user920@example.com,user_430,2023-01-29 23:04:00,6062.69
309,USR1093,2023-11-10,52,Delhi,Central,Electronics,3593.27,531.88,STORE_018,Premium,Active,user616@example.com,user_586,2023-07-07 22:37:00,6767.9
418,USR1071,2023-10-02,49,Delhi,Central,Clothing,1076.95,369.63,STORE_020,Basic,Active,user919@example.com,user_140,2023-03-07 18:13:00,969.43
161,USR1099,2023-09-26,17,Hyderabad,South,Electronics,2309.42,2119.81,STORE_009,Free,,user750@example.com,user_797,2023-01-16 07:23:00,4516.42
23,USR1096,2023-02-24,30,Jaipur,West,Electronics,4591.48,417.35,STORE_015,Basic,,user873@example.com,user_727,2023-09-16 13:53:00,4514.54
145,USR1092,2023-07-22,40,Bangalore,East,Sports,1411.16,462.92,STORE_020,Basic,,user402@example.com,user_663,2023-09-03 01:05:00,1458.64
93,USR1083,2023-09-01,28,Pune,East,Electronics,492.83,1614.75,STORE_002,Basic,,user280@example.com,user_137,2023-07-23 15:11:00,9625.1
385,USR1004,2023-03-13,37,Kolkata,South,Toys,1962.85,999.95,STORE_015,Free,Active,user791@example.com,user_132,2023-12-19 19:31:00,
440,USR1002,2023-10-03,65,Kolkata,East,Sports,1142.16,1753.36,STORE_013,Basic,,user843@example.com,user_251,2023-09-03 02:31:00,1931.78
364,USR1076,2023-05-09,40,Hyderabad,Central,Books,3708.96,915.9,STORE_013,Premium,Inactive,user386@example.com,user_315,2023-11-09 16:51:00,6852.8
40,USR1069,2023-08-25,28,Lucknow,West,Beauty,1057.61,2784.46,STORE_015,Premium,Active,,user_918,2023-05-03 22:10:00,235.38
377,USR1028,2023-05-15,37,Bangalore,South,Electronics,1345.85,2497.71,STORE_005,Premium,Active,user315@example.com,user_345,2023-07-09 11:42:00,5316.57
128,USR1011,2023-07-26,33,Ahmedabad,West,Home Decor,4351.09,297.56,STORE_015,Free,Active,user507@example.com,user_539,2023-04-19 15:17:00,2907.57
8,USR1010,2023-02-13,20,Bangalore,West,Groceries,4368.54,651.16,STORE_018,Basic,Pending,user787@example.com,user_548,2023-09-22 14:07:00,733.86
24,USR1020,2023-09-01,64,Chennai,Central,Beauty,1409.26,871.47,STORE_009,Free,Pending,user182@example.com,user_336,2023-07-16 22:09:00,735.87
291,USR1058,2023-08-26,61,Bangalore,East,Beauty,56.75,1166.94,STORE_011,Basic,Active,user870@example.com,user_727,2023-10-05 18:50:00,6878.19
275,USR1003,2023-11-14,54,Lucknow,North,Clothing,3043.19,2296.3,STORE_019,Basic,Active,user359@example.com,user_776,2023-02-08 20:29:00,2836.2
212,USR1054,2023-09-02,18,Kolkata,South,Beauty,3506.31,2073.85,STORE_001,Basic,,user433@example.com,user_982,2023-05-13 05:35:00,2767.14
445,USR1076,2023-04-03,25,Lucknow,East,Home Decor,1391.91,1119.96,STORE_009,Premium,Active,user252@example.com,user_250,2023-06-13 04:24:00,7988.82
6,USR1054,2023-11-02,40,Jaipur,East,Electronics,617.03,2257.62,STORE_011,Premium,Pending,user564@example.com,,2023-05-15 16:48:00,9135.02
302,USR1017,2023-04-13,40,Jaipur,West,Electronics,1544.86,1492.42,STORE_015,Basic,Active,user257@example.com,user_755,2023-11-22 15:07:00,8937.6
48,USR1099,2023-04-28,38,Hyderabad,Central,Books,3618.6,2518.24,STORE_004,Premium,Pending,user134@example.com,user_849,2023-03-09 02:58:00,7500.06
99,USR1007,2023-02-05,46,Chennai,West,Groceries,3840.85,1944.72,STORE_014,Free,,user486@example.com,user_799,2023-12-05 17:08:00,3542.92
122,USR1067,2023-11-24,40,Lucknow,North,Home Decor,2316.41,2027.29,STORE_010,Basic,,user237@example.com,user_344,2023-06-06 03:11:00,1499.45
484,USR1093,2023-12-21,29,Hyderabad,East,Books,1475.49,,STORE_006,Basic,,user412@example.com,user_804,2023-05-03 05:20:00,1749.79
224,USR1070,2023-09-24,46,Hyderabad,East,Electronics,1128.05,1906.07,STORE_011,Premium,Inactive,user698@example.com,user_908,2023-05-05 00:02:00,6938.44
176,USR1056,2023-01-24,57,Mumbai,Central,Sports,3365.73,1578.85,STORE_020,Premium,,user354@example.com,user_779,2023-12-13 20:24:00,8281.73
100,USR1022,2023-10-03,24,Mumbai,North,Books,3609.52,1150.24,STORE_008,Basic,,user382@example.com,user_996,2023-02-27 01:51:00,6187.74
181,USR1094,2023-01-25,43,Jaipur,South,Groceries,685.49,1809.63,STORE_011,Basic,,user723@example.com,user_880,2023-05-08 08:25:00,9707.87
189,USR1098,2023-10-03,56,Hyderabad,South,Toys,1067.62,2638.34,STORE_014,Premium,Inactive,,user_138,2023-02-14 02:03:00,2593.89
316,USR1048,2023-11-12,65,Pune,North,Electronics,684.58,2432.47,STORE_019,Premium,Pending,user538@example.com,user_465,2023-07-30 11:03:00,2551.38
61,USR1007,2023-01-04,29,Chennai,East,Home Decor,2512.06,404.97,STORE_018,Basic,,user784@example.com,user_173,2023-07-23 23:02:00,4651.57
225,USR1088,2023-11-02,65,Hyderabad,South,Beauty,3112.29,2990.98,STORE_002,Premium,Pending,user818@example.com,user_209,2023-03-06 15:14:00,5627.67
60,USR1020,2023-11-13,21,Ahmedabad,West,Beauty,2100.21,1546.79,STORE_012,Premium,Active,user794@example.com,user_639,2023-12-08 09:02:00,9846.01
71,USR1012,2023-11-29,25,Mumbai,East,Beauty,737.02,1356.83,STORE_001,Premium,Active,user955@example.com,user_844,2023-11-08 16:27:00,2952.21
282,USR1008,2023-04-14,63,Pune,North,Groceries,4825.23,155.85,STORE_006,Free,Active,user244@example.com,user_272,2023-12-23 11:35:00,2512.08
219,USR1022,2023-10-30,56,Jaipur,Central,Books,2434.18,286.87,STORE_010,Free,,user410@example.com,,2023-09-25 04:22:00,5397.48
442,USR1001,2023-11-05,40,Delhi,North,Electronics,3862.08,2817.02,STORE_020,Premium,Active,user208@example.com,user_937,2023-06-23 22:05:00,4856.21
417,USR1014,2023-02-12,57,Mumbai,Central,Beauty,3739.53,559.67,STORE_016,Premium,Pending,user201@example.com,user_830,2023-10-03 05:25:00,295.49
65,USR1011,2023-11-11,40,Lucknow,Central,Electronics,4058.59,978.15,STORE_016,Basic,Inactive,user561@example.com,user_957,2023-06-25 22:05:00,1808.33
357,USR1038,2023-05-31,25,Lucknow,West,Electronics,1560.56,565.57,STORE_016,Premium,Active,user169@example.com,user_527,2023-09-04 18:19:00,9012.84
194,USR1054,2023-03-28,,Hyderabad,West,Books,714.81,2636.1,STORE_015,Premium,Pending,user598@example.com,user_279,2023-11-27 19:05:00,8601.27
393,USR1012,2023-12-07,26,Kolkata,Central,Clothing,1647.26,1881.53,STORE_018,Premium,,user318@example.com,user_431,2023-03-30 00:25:00,218.62
199,USR1035,2023-04-19,26,Lucknow,North,Sports,1684.61,2032.18,STORE_016,Basic,,user953@example.com,user_349,2023-01-23 04:36:00,1433.77
223,USR1060,2023-04-03,32,Mumbai,North,Sports,4876.11,2983.72,STORE_007,Premium,Active,user313@example.com,user_797,2023-06-09 10:10:00,517.64
247,USR1036,2023-08-25,34,Jaipur,South,Beauty,2285.91,357.25,STORE_019,Basic,Inactive,user431@example.com,user_283,2023-08-21 18:57:00,2099.13
430,USR1014,2023-04-08,24,Kolkata,East,Electronics,1035.01,2002.42,STORE_009,Premium,,user607@example.com,user_831,2023-03-07 10:48:00,8829.49
10,USR1024,2023-02-18,43,Kolkata,West,Beauty,318.15,1945.62,STORE_002,Premium,Pending,user211@example.com,user_294,2023-10-02 14:08:00,2857.6
378,USR1079,2023-08-11,20,Bangalore,South,Sports,1922.07,1806.66,STORE_008,Premium,,user974@example.com,user_908,2023-03-18 10:15:00,7976.56
351,USR1007,2023-11-20,58,Kolkata,West,Books,1602.79,2484.47,STORE_017,Basic,Inactive,user556@example.com,user_657,2023-11-16 19:41:00,3517.98
350,USR1052,2023-07-29,49,Mumbai,West,Groceries,3602.25,227.35,STORE_011,Free,,user268@example.com,user_502,2023-01-19 21:59:00,9034.86
175,USR1083,2023-03-27,60,Bangalore,North,Toys,2439.24,1325.73,STORE_020,Premium,Pending,user983@example.com,user_958,2023-03-08 15:58:00,8887.18
312,USR1015,2023-03-15,60,Bangalore,North,Home Decor,1726.23,2972.17,STORE_004,Basic,,user385@example.com,user_884,2023-10-25 18:17:00,8029.74
489,USR1087,2023-03-17,25,Lucknow,Central,Groceries,1476.89,66.47,STORE_002,Basic,Pending,user226@example.com,user_413,2023-01-03 13:22:00,106.35
101,USR1002,2023-05-04,22,Ahmedabad,Central,Electronics,268.97,1628.48,STORE_002,Basic,,user339@example.com,user_849,2023-10-22 10:36:00,6758.07
439,USR1031,2023-04-18,16,Lucknow,East,Home Decor,3542.04,2171.8,STORE_014,Basic,Pending,user158@example.com,user_110,2023-07-02 07:46:00,1849.68
397,USR1029,2023-06-19,29,Hyderabad,South,Toys,958.55,212.56,STORE_016,Premium,Inactive,user244@example.com,user_228,2023-02-16 05:37:00,7972.81
14,USR1058,2023-06-11,20,Ahmedabad,Central,Clothing,1105.11,2801.11,STORE_003,Basic,Pending,user548@example.com,user_820,2023-06-04 19:51:00,177.45
29,USR1073,2023-12-13,40,Hyderabad,North,Sports,3873.78,1809.23,STORE_004,Basic,Active,user538@example.com,user_170,2023-09-17 20:21:00,
11,USR1031,2023-02-08,51,Mumbai,Central,Electronics,4635.52,515.61,STORE_016,Premium,Inactive,user160@example.com,user_102,2023-07-19 08:59:00,4604.58
117,USR1059,2023-12-29,34,Kolkata,West,Groceries,1248.0,2151.4,STORE_013,Premium,,user590@example.com,user_647,2023-09-17 22:26:00,7928.14
401,USR1055,2023-05-11,64,Jaipur,West,Home Decor,3271.99,2212.28,STORE_008,Premium,Active,user470@example.com,user_792,2023-01-15 22:42:00,2687.17
156,USR1069,2023-07-31,53,Jaipur,North,Toys,2122.23,2603.34,STORE_016,Basic,Inactive,user180@example.com,user_974,2023-01-18 16:36:00,8024.46
245,USR1052,2023-01-08,42,Hyderabad,South,Clothing,4775.76,1858.84,STORE_011,Premium,Inactive,user894@example.com,user_852,2023-07-14 23:20:00,9397.48
221,USR1066,2023-11-10,59,Chennai,Central,Books,4274.74,882.99,STORE_015,Basic,,user737@example.com,user_428,2023-01-10 04:03:00,319.1
180,USR1013,2023-05-11,28,Kolkata,South,Beauty,993.36,2276.31,STORE_002,Basic,Active,user561@example.com,user_703,2023-09-16 04:31:00,
333,USR1035,2023-07-04,34,Lucknow,East,Home Decor,866.67,1484.0,STORE_005,Basic,,user252@example.com,user_287,2023-01-19 15:16:00,4724.62
116,USR1088,2023-04-13,27,Pune,East,Beauty,3920.77,855.29,STORE_013,Free,Active,user304@example.com,user_658,2023-04-03 21:49:00,9534.75
260,USR1069,2023-08-16,17,Mumbai,North,Toys,2161.01,1796.44,STORE_019,Premium,,user440@example.com,user_830,2023-12-10 17:05:00,7581.86
255,USR1061,2023-08-31,57,Ahmedabad,South,Beauty,2707.99,2356.29,STORE_014,Premium,,user842@example.com,user_668,2023-10-02 00:13:00,3384.02
18,USR1020,2023-12-26,18,Hyderabad,South,Beauty,4111.66,684.31,STORE_007,Premium,Pending,user171@example.com,user_385,2023-06-29 20:32:00,9813.38
54,USR1084,2023-01-14,38,Lucknow,East,Electronics,309.38,1587.73,STORE_003,Premium,,user625@example.com,user_562,2023-09-15 07:39:00,7853.95
22,USR1011,2023-05-01,30,Bangalore,North,Electronics,2401.92,237.03,STORE_014,Basic,Inactive,user493@example.com,user_349,2023-03-17 20:44:00,
371,USR1042,2023-09-24,20,Delhi,West,Clothing,350.4,,STORE_011,Premium,Inactive,user921@example.com,user_408,2023-11-09 20:27:00,6807.89
139,USR1036,2023-06-09,51,Mumbai,East,Sports,3933.31,742.9,STORE_012,Basic,,user894@example.com,user_659,2023-05-06 04:00:00,336.71
67,USR1084,2023-03-14,35,Bangalore,Central,Clothing,1914.56,2443.29,STORE_017,Premium,,user118@example.com,user_284,2023-04-20 10:49:00,2342.78
246,USR1073,2023-11-01,57,Jaipur,North,Beauty,4394.95,752.25,STORE_018,Premium,Active,user628@example.com,user_150,2023-04-08 09:28:00,3115.09
283,USR1074,2023-01-21,56,Bangalore,North,Beauty,85.76,2126.09,STORE_019,Free,,user911@example.com,user_808,2023-03-06 06:09:00,5278.56
42,USR1098,2023-08-01,48,Mumbai,East,Books,2920.62,2598.48,STORE_015,Basic,,user665@example.com,user_486,2023-08-22 10:55:00,7005.23
314,USR1019,2023-06-05,22,Jaipur,West,Beauty,3327.36,799.76,STORE_011,Basic,,,user_540,2023-03-02 12:28:00,3825.73
379,USR1016,2023-09-18,47,Delhi,West,Clothing,1971.17,2258.39,STORE_012,Premium,,user429@example.com,user_638,2023-12-22 15:45:00,4790.21
307,USR1015,2023-04-24,60,Hyderabad,East,Groceries,4906.49,2293.81,STORE_004,Premium,Active,user875@example.com,user_301,2023-02-25 01:50:00,5972.44
214,USR1060,2023-01-05,47,Jaipur,Central,Home Decor,1535.17,1712.15,STORE_013,Premium,Inactive,user933@example.com,user_959,2023-11-19 03:28:00,2671.71
37,USR1014,2023-10-06,25,Bangalore,North,Electronics,1572.68,1716.24,STORE_010,Premium,Active,user411@example.com,user_378,2023-09-14 17:31:00,6020.56
178,USR1011,2023-09-13,23,Mumbai,North,Toys,2807.8,,STORE_003,Basic,,user620@example.com,user_770,2023-12-10 14:21:00,637.32
19,USR1068,2023-06-19,23,Bangalore,Central,Books,3003.03,2363.56,STORE_014,Basic,,user690@example.com,user_145,2023-12-29 13:00:00,8084.46
414,USR1002,2023-10-08,43,Pune,West,Toys,3647.44,2770.73,STORE_018,Premium,Active,user870@example.com,user_986,2023-01-28 22:19:00,1720.58
460,USR1018,2023-02-05,21,Ahmedabad,West,Sports,1334.26,295.47,STORE_014,Free,Pending,user457@example.com,user_593,2023-09-01 17:44:00,9659.34
428,USR1082,2023-09-21,18,Lucknow,West,Electronics,3096.87,1074.6,STORE_001,Free,Inactive,user109@example.com,user_603,2023-04-12 02:33:00,1621.74
360,USR1035,2023-04-16,61,Delhi,Central,Home Decor,272.67,89.32,STORE_014,Basic,,,user_491,2023-05-12 02:07:00,5463.61
483,USR1035,2023-09-29,49,Delhi,North,Sports,1136.92,126.35,STORE_009,Basic,Active,user382@example.com,user_735,2023-12-25 22:25:00,1102.91
289,USR1059,2023-05-23,,Hyderabad,South,Home Decor,1150.91,2839.83,STORE_019,Premium,,user141@example.com,user_851,2023-09-16 01:27:00,4844.77
413,USR1088,2023-03-05,61,Hyderabad,West,Books,1914.71,1012.77,STORE_007,Basic,Active,user894@example.com,user_599,2023-07-20 09:52:00,8500.33
38,USR1055,2023-06-15,17,Hyderabad,Central,Electronics,3377.79,139.89,STORE_006,Premium,,user384@example.com,user_699,2023-08-12 20:52:00,1003.3
253,USR1063,2023-09-24,47,Bangalore,Central,Sports,4897.33,,STORE_001,Premium,Active,user312@example.com,user_524,2023-07-31 01:21:00,8079.83
291,USR1058,2023-08-26,61,Bangalore,East,Beauty,56.75,1166.94,STORE_011,Basic,Active,user870@example.com,user_727,2023-10-05 18:50:00,6878.19
32,USR1088,2023-09-01,47,Mumbai,North,Books,3474.35,1753.04,STORE_016,Basic,,user863@example.com,user_460,2023-12-26 14:17:00,2382.33
72,USR1038,2023-03-04,42,Delhi,North,Beauty,131.35,740.98,STORE_005,Free,,,user_684,2023-08-02 05:42:00,5282.5
340,USR1084,2023-10-19,38,Lucknow,North,Electronics,3324.81,562.98,STORE_013,Premium,Active,user821@example.com,user_701,2023-08-21 21:28:00,2724.24
388,USR1059,2023-10-22,,Chennai,West,Home Decor,3572.66,1846.82,STORE_006,Premium,Inactive,user732@example.com,user_568,2023-07-16 21:11:00,1045.79
169,USR1025,2023-07-11,36,Mumbai,North,Sports,4391.08,326.07,STORE_017,Basic,Pending,user943@example.com,user_397,2023-08-22 23:33:00,3444.57
376,USR1079,2023-04-20,63,Kolkata,South,Toys,4949.9,239.72,STORE_001,Basic,Active,user550@example.com,user_699,2023-07-04 01:01:00,2912.6
419,USR1032,2023-01-18,23,Pune,Central,Groceries,4728.88,,STORE_010,Premium,,user400@example.com,user_555,2023-03-13 18:31:00,5274.4
281,USR1009,2023-01-19,47,Ahmedabad,Central,Electronics,3261.49,,STORE_002,Free,Active,user274@example.com,user_165,2023-02-24 03:31:00,6194.72
105,USR1061,2023-05-05,61,Kolkata,South,Home Decor,1934.28,1090.59,STORE_009,Free,,user577@example.com,user_839,2023-08-29 10:58:00,3197.93
72,USR1038,2023-03-04,42,Delhi,North,Beauty,131.35,740.98,STORE_005,Free,,,user_684,2023-08-02 05:42:00,5282.5
31,USR1059,2023-10-19,40,Mumbai,West,Home Decor,1099.99,1034.21,STORE_020,Free,,,user_187,2023-05-04 23:26:00,7605.83
392,USR1081,2023-09-25,61,Kolkata,East,Beauty,73.1,2306.0,STORE_008,Free,Inactive,user116@example.com,user_114,2023-06-22 06:43:00,2283.62
455,USR1079,2023-08-09,61,Hyderabad,South,Clothing,2856.16,310.27,STORE_001,Basic,Pending,user916@example.com,user_189,2023-09-13 03:29:00,9347.15
172,USR1013,2023-09-19,23,Delhi,North,Beauty,1038.76,1578.98,STORE_007,Free,,user140@example.com,user_312,2023-12-19 15:21:00,226.22
103,USR1038,2023-07-12,50,Hyderabad,South,Books,764.54,191.72,STORE_014,Premium,,user497@example.com,user_308,2023-06-19 20:05:00,8486.62
134,USR1072,2023-08-04,59,Ahmedabad,North,Electronics,118.28,2769.29,STORE_013,Basic,Pending,user613@example.com,user_533,2023-12-26 12:05:00,5422.79
216,USR1018,2023-03-27,37,Lucknow,Central,Toys,403.15,700.09,STORE_011,Free,Pending,user504@example.com,user_555,2023-07-05 23:37:00,4557.86
174,USR1014,2023-02-18,18,Bangalore,South,Home Decor,2216.69,2637.86,STORE_003,Free,Pending,user510@example.com,user_567,2023-05-20 12:44:00,8019.0
17,USR1005,2023-07-03,31,Pune,Central,Toys,3759.91,725.48,STORE_006,Basic,,,user_440,2023-07-30 21:55:00,2556.86
16,USR1000,2023-06-20,56,Bangalore,West,Toys,603.78,2079.24,STORE_005,Basic,Active,user696@example.com,user_540,2023-03-07 01:19:00,9337.57
335,USR1098,2023-10-20,20,Ahmedabad,North,Home Decor,,2048.31,STORE_013,Free,,user208@example.com,user_257,2023-01-15 02:29:00,6629.44
135,USR1019,2023-05-23,21,Bangalore,Central,Home Decor,3189.76,2049.55,STORE_003,Free,,user966@example.com,user_350,2023-02-14 13:07:00,6127.44
470,USR1048,2023-06-10,44,Bangalore,East,Electronics,3315.35,2567.33,STORE_004,Free,Pending,user728@example.com,user_105,2023-03-23 16:47:00,1303.78
242,USR1078,2023-11-17,42,Lucknow,South,Toys,4553.19,1635.86,STORE_007,Basic,,user919@example.com,user_241,2023-06-08 22:45:00,9104.67
299,USR1003,2023-07-25,30,Pune,North,Home Decor,3224.5,681.99,STORE_009,Basic,Active,user969@example.com,user_787,2023-02-14 16:25:00,3245.8
57,USR1010,2023-02-17,63,Bangalore,Central,Electronics,2829.85,384.25,STORE_012,Premium,Active,user714@example.com,user_206,2023-10-23 16:13:00,4873.68
457,USR1016,2023-08-14,55,Pune,North,Toys,1351.0,2054.02,STORE_020,Premium,Inactive,user674@example.com,,2023-02-23 09:24:00,4052.88
358,USR1048,2023-09-01,54,Bangalore,Central,Beauty,3352.74,2189.04,STORE_003,Basic,,user338@example.com,user_447,2023-10-04 01:42:00,7385.54
280,USR1075,2023-05-03,20,Ahmedabad,Central,Beauty,131.27,1026.4,STORE_002,Premium,Active,user769@example.com,user_569,2023-12-14 17:09:00,2406.56
30,USR1053,2023-09-08,39,Bangalore,West,Groceries,4829.09,2428.43,STORE_018,Premium,,user848@example.com,user_430,2023-05-06 02:17:00,2514.25
317,USR1082,2023-06-09,60,Chennai,North,Home Decor,2715.16,,STORE_014,Basic,,user373@example.com,,2023-08-29 18:01:00,3839.6
205,USR1071,2023-10-12,35,Kolkata,South,Clothing,2260.64,502.15,STORE_007,Basic,,user920@example.com,user_813,2023-12-17 22:03:00,9649.25
160,USR1012,2023-04-27,63,Pune,East,Toys,491.97,2742.03,STORE_014,Premium,,user940@example.com,user_910,2023-03-23 02:19:00,4093.51
257,USR1038,2023-03-31,18,Delhi,West,Electronics,4529.53,1033.55,STORE_016,Basic,Pending,user246@example.com,user_200,2023-09-22 21:08:00,461.87
313,USR1051,2023-07-02,54,Ahmedabad,Central,Books,2300.44,1478.24,STORE_008,Basic,Active,user154@example.com,user_610,2023-12-14 00:11:00,6824.12
478,USR1021,2023-02-15,39,Mumbai,East,Electronics,4738.37,1001.4,STORE_020,Premium,Pending,user241@example.com,user_222,2023-03-06 10:55:00,5882.89
266,USR1030,2023-08-10,41,Kolkata,West,Toys,1095.52,434.43,STORE_018,Premium,Pending,user257@example.com,user_993,2023-12-10 04:08:00,
437,USR1002,2023-03-27,60,Chennai,North,Electronics,3484.33,1204.53,STORE_018,Basic,Active,user868@example.com,user_675,2023-07-19 12:38:00,1922.26
124,USR1017,2023-04-10,51,Kolkata,West,Toys,2247.07,1704.89,STORE_008,Free,Active,user650@example.com,user_899,2023-08-23 18:47:00,5003.6
295,USR1053,2023-12-16,24,Pune,West,Beauty,156.34,85.67,STORE_008,Basic,Pending,user451@example.com,user_905,2023-06-17 15:37:00,5348.65
274,USR1050,2023-08-25,63,Lucknow,South,Home Decor,4966.41,51.52,STORE_001,Premium,Active,user637@example.com,user_556,2023-06-29 07:46:00,2011.49
39,USR1044,2023-07-29,58,Bangalore,East,Toys,1476.68,2444.43,STORE_018,Premium,,user358@example.com,user_891,2023-07-26 16:52:00,6610.84
148,USR1089,2023-07-03,17,Lucknow,Central,Groceries,981.76,2647.25,STORE_016,Basic,Pending,user138@example.com,user_338,2023-11-05 07:01:00,106.77
343,USR1018,2023-08-31,23,Bangalore,West,Beauty,4305.99,619.99,STORE_019,Premium,Active,user205@example.com,user_830,2023-08-10 13:54:00,5828.75
494,USR1074,2023-12-12,61,Hyderabad,Central,Groceries,4838.03,2687.26,STORE_005,Free,Pending,user106@example.com,user_738,2023-12-19 06:07:00,1614.92
447,USR1068,2023-09-10,30,Delhi,Central,Toys,3894.13,673.62,STORE_003,Basic,Pending,,user_117,2023-07-05 17:30:00,9216.95
35,USR1010,2023-05-08,64,Lucknow,Central,Sports,1932.87,906.11,STORE_019,Premium,Pending,user161@example.com,user_857,2023-02-20 06:40:00,6638.24
184,USR1004,2023-07-03,22,Jaipur,West,Sports,3994.33,2084.95,STORE_002,Premium,,user907@example.com,user_420,2023-10-10 01:00:00,2110.56
209,USR1073,2023-05-09,40,Hyderabad,East,Beauty,4487.79,1456.27,STORE_009,Premium,,user325@example.com,user_335,2023-06-11 13:22:00,196.26
200,USR1065,2023-01-21,25,Bangalore,East,Groceries,2057.01,1920.12,STORE_010,Premium,Inactive,user582@example.com,user_274,2023-04-23 13:38:00,5868.2
129,USR1070,2023-10-23,47,Mumbai,North,Clothing,4191.68,,STORE_006,Premium,,,user_307,2023-12-19 04:56:00,1673.88
425,USR1091,2023-04-28,21,Kolkata,East,Clothing,429.63,299.03,STORE_019,Premium,Active,user667@example.com,user_927,2023-01-06 13:43:00,7334.89
473,USR1072,2023-06-30,56,Ahmedabad,South,Electronics,1302.67,1819.57,STORE_017,Free,,,user_430,2023-08-08 05:22:00,2230.32
149,USR1078,2023-04-14,37,Pune,North,Electronics,3538.25,350.54,STORE_017,Free,Active,user778@example.com,user_203,2023-06-22 09:20:00,1659.29
482,USR1084,2023-09-29,32,Jaipur,North,Home Decor,795.57,1533.62,STORE_002,Premium,Pending,user150@example.com,user_849,2023-08-05 06:18:00,1848.79
421,USR1020,2023-07-24,32,Bangalore,Central,Sports,3676.74,2096.47,STORE_007,Free,,user940@example.com,user_267,2023-08-03 04:20:00,4392.91
115,USR1035,2023-08-04,20,Chennai,South,Beauty,1017.96,927.88,STORE_013,Free,,user982@example.com,user_442,2023-08-09 20:38:00,3274.59
12,USR1054,2023-12-23,51,Bangalore,South,Books,339.49,201.65,STORE_011,Premium,Active,user614@example.com,user_643,2023-03-22 01:32:00,1939.67
170,USR1087,2023-03-10,47,Hyderabad,South,Toys,,2954.94,STORE_007,Premium,,user226@example.com,user_766,2023-01-20 12:56:00,7735.37
277,USR1069,2023-08-09,57,Ahmedabad,East,Clothing,398.54,2336.17,STORE_001,Premium,Inactive,user100@example.com,user_780,2023-07-19 08:09:00,9055.71
308,USR1060,2023-03-02,18,Chennai,North,Clothing,4604.49,2705.5,STORE_006,Free,Active,user966@example.com,user_384,2023-10-24 11:22:00,5056.28
27,USR1023,2023-01-26,36,Ahmedabad,East,Home Decor,1926.67,2499.13,STORE_009,Premium,,,user_458,2023-04-25 20:04:00,6552.37
119,USR1047,2023-07-20,59,Pune,North,Beauty,2109.08,365.89,STORE_005,Free,Pending,user903@example.com,user_594,2023-06-28 15:06:00,6997.96
271,USR1032,2023-01-08,54,Lucknow,South,Beauty,918.23,723.86,STORE_006,Basic,Active,user186@example.com,user_709,2023-03-20 15:48:00,7726.64
121,USR1050,2023-01-15,28,Lucknow,West,Toys,,849.47,STORE_003,Basic,Active,user649@example.com,user_433,2023-04-11 14:07:00,8640.1
104,USR1011,2023-10-02,28,Chennai,West,Electronics,981.41,2178.43,STORE_018,Basic,,user440@example.com,user_115,2023-04-19 06:47:00,9995.76
306,USR1078,2023-12-20,49,Kolkata,West,Clothing,699.6,,STORE_012,Free,Pending,user552@example.com,user_711,2023-09-25 10:11:00,384.72
131,USR1089,2023-06-25,43,Ahmedabad,North,Sports,3667.28,953.79,STORE_010,Basic,,user871@example.com,user_756,2023-12-13 04:04:00,183.9
81,USR1099,2023-10-10,27,Kolkata,Central,Electronics,2614.61,502.66,STORE_008,Free,,user966@example.com,user_301,2023-11-22 17:17:00,3097.96
73,USR1046,2023-02-04,50,Kolkata,West,Electronics,4906.15,68.4,STORE_003,Free,Inactive,user743@example.com,user_695,2023-06-20 04:02:00,3451.62
386,USR1025,2023-02-05,40,Hyderabad,South,Books,396.4,1565.22,STORE_006,Free,,user213@example.com,user_528,2023-09-02 23:04:00,9045.52
438,USR1020,2023-10-20,60,Jaipur,West,Books,1140.66,1665.41,STORE_006,Basic,Active,user398@example.com,user_251,2023-05-23 04:17:00,610.05
450,USR1056,2023-11-27,34,Bangalore,North,Electronics,909.22,1201.24,STORE_014,Premium,,user364@example.com,user_613,2023-06-06 22:14:00,1652.33
69,USR1029,2023-10-01,46,Pune,Central,Beauty,1444.77,1591.83,STORE_006,Basic,,user356@example.com,user_592,2023-07-10 17:59:00,8474.33
142,USR1025,2023-03-11,53,Bangalore,North,Groceries,1604.46,1087.7,STORE_007,Premium,Pending,user972@example.com,user_261,2023-12-18 09:52:00,6072.69
366,USR1010,2023-11-29,50,Ahmedabad,North,Home Decor,1913.06,1172.52,STORE_001,Premium,,user297@example.com,user_326,2023-01-11 08:43:00,3642.43
361,USR1036,2023-03-15,65,Bangalore,East,Toys,341.62,560.74,STORE_002,Free,,user245@example.com,user_431,2023-05-13 12:52:00,613.59
45,USR1036,2023-04-27,43,Delhi,West,Groceries,4521.95,,STORE_002,Free,Pending,user249@example.com,user_521,2023-10-17 21:50:00,1833.19
486,USR1087,2023-05-29,49,Bangalore,North,Clothing,3694.12,2209.75,STORE_018,Free,,user569@example.com,,2023-06-30 09:45:00,5226.53
213,USR1078,2023-06-25,47,Hyderabad,West,Home Decor,2032.93,1722.8,STORE_019,Basic,Active,user923@example.com,user_542,2023-07-15 06:09:00,7411.57
195,USR1017,2023-10-03,62,Delhi,North,Electronics,2915.56,654.03,STORE_002,Basic,Pending,user652@example.com,user_893,2023-03-18 11:25:00,7744.23
